source,target,kind,label,loop,call
role:entrypoint,func:arch_builder/train_vertical_slice.py:adaptive_loss_weights,role_contains,,,
role:entrypoint,func:arch_builder/train_vertical_slice.py:branch_structure_losses,role_contains,,,
role:entrypoint,func:arch_builder/train_vertical_slice.py:sim_targets_for_expected_actions,role_contains,,,
role:entrypoint,func:arch_builder/train_vertical_slice.py:compute_training_objective,role_contains,,,
role:entrypoint,func:arch_builder/train_vertical_slice.py:inspect_action_program,role_contains,,,
role:entrypoint,func:arch_builder/train_vertical_slice.py:write_program_report,role_contains,,,
role:entrypoint,func:arch_builder/train_vertical_slice.py:dependency_metrics,role_contains,,,
role:entrypoint,func:arch_builder/train_vertical_slice.py:specialization_metrics,role_contains,,,
role:entrypoint,func:arch_builder/train_vertical_slice.py:parser,role_contains,,,
role:entrypoint,arg:--lambda-layer-action-diversity,role_contains,,,
role:entrypoint,arg:--final-read,role_contains,,,
role:entrypoint,arg:--lambda-sim,role_contains,,,
role:entrypoint,arg:--lambda-branch,role_contains,,,
role:entrypoint,arg:--target-active-fraction,role_contains,,,
role:entrypoint,arg:--grad-clip,role_contains,,,
role:entrypoint,arg:--lambda-choice,role_contains,,,
role:entrypoint,arg:--lambda-tape-budget,role_contains,,,
role:entrypoint,arg:--adapt-choice-boost,role_contains,,,
role:entrypoint,arg:--lambda-collapse,role_contains,,,
role:entrypoint,arg:--lambda-non-expected-primitive,role_contains,,,
role:entrypoint,arg:--lambda-primitive-usage-diversity,role_contains,,,
role:entrypoint,arg:--lambda-non-expected-active,role_contains,,,
role:entrypoint,arg:--lambda-non-expected-transform,role_contains,,,
role:entrypoint,arg:--lambda-active-budget,role_contains,,,
role:entrypoint,arg:--task,role_contains,,,
role:entrypoint,arg:--state-norm,role_contains,,,
role:entrypoint,arg:--lambda-expected-active,role_contains,,,
role:entrypoint,arg:--adapt-choice-floor,role_contains,,,
role:entrypoint,arg:--adapt-sharpness,role_contains,,,
role:entrypoint,arg:--lambda-non-expected-tape,role_contains,,,
role:entrypoint,arg:--target-active-cells,role_contains,,,
role:entrypoint,arg:--adapt-cell-sharpness,role_contains,,,
role:entrypoint,arg:--adapt-listen-floor,role_contains,,,
role:entrypoint,arg:--task-config,role_contains,,,
role:entrypoint,arg:--max-steps,role_contains,,,
role:entrypoint,arg:--min-transform-mass,role_contains,,,
role:entrypoint,arg:--input-norm,role_contains,,,
role:entrypoint,arg:--lambda-cell-choice-diversity,role_contains,,,
role:entrypoint,arg:--adapt-top-share-floor,role_contains,,,
role:entrypoint,arg:--target-tape-fraction,role_contains,,,
role:entrypoint,file:commands/build_focused_report.sh,role_contains,,,
role:entrypoint,file:commands/inspect_all.sh,role_contains,,,
role:entrypoint,file:commands/inspect_with_probe.sh,role_contains,,,
role:entrypoint,file:commands/probe_audio_frontend.sh,role_contains,,,
role:entrypoint,file:commands/probe_branching_output.sh,role_contains,,,
role:entrypoint,file:commands/probe_forced_program.sh,role_contains,,,
role:entrypoint,file:commands/probe_honesty_curriculum.sh,role_contains,,,
role:entrypoint,file:commands/probe_hybrid_scanner.sh,role_contains,,,
role:entrypoint,file:commands/probe_layer_specialization.sh,role_contains,,,
role:entrypoint,file:commands/probe_learning_loop.sh,role_contains,,,
role:entrypoint,file:commands/run_task_config.sh,role_contains,,,
role:entrypoint,file:commands/run_vertical_slice_push_reports.sh,role_contains,,,
role:entrypoint,file:commands/validate.sh,role_contains,,,
role:entrypoint,file:docs/AGENT_WORKFLOW.md,role_contains,,,
role:entrypoint,file:docs/CHANGES_V3.md,role_contains,,,
role:entrypoint,file:docs/V4_6_4_PROGRESS_LEDGER.md,role_contains,,,
role:entrypoint,file:docs/agent_tasks_v4_6_4/00_INDEX_AND_PROTOCOL.md,role_contains,,,
role:entrypoint,file:docs/agent_tasks_v4_6_4/02_MULTI_CELL_ANTI_COLLAPSE.md,role_contains,,,
role:entrypoint,file:docs/agent_tasks_v4_6_4/03_LEARNED_SEQUENTIAL_CHAIN.md,role_contains,,,
role:entrypoint,file:docs/agent_tasks_v4_6_4/04_REAL_ABLATION_CREDIT.md,role_contains,,,
role:entrypoint,file:docs/agent_tasks_v4_6_4/05_CONFIG_DRIVEN_TASKS.md,role_contains,,,
role:entrypoint,file:docs/agent_tasks_v4_6_4/05_SIMULATOR_REAL_GAIN.md,role_contains,,,
role:entrypoint,file:docs/agent_tasks_v4_6_4/07_LAYER_LISTENING_SPECIALIZATION.md,role_contains,,,
role:entrypoint,file:docs/agent_tasks_v4_6_4/08_BRANCHING_VARIABLE_OUTPUT.md,role_contains,,,
role:entrypoint,file:docs/agent_tasks_v4_6_4/09_HONEST_CURRICULUM_MODE_CREDIT.md,role_contains,,,
role:entrypoint,file:docs/agent_tasks_v4_6_4/10_STRUCTURED_FRONTEND_AUDIO.md,role_contains,,,
role:entrypoint,func:tools/agent_codegraph/build_agent_codegraph.py:main,role_contains,,,
role:entrypoint,arg:--root,role_contains,,,
role:entrypoint,file:tools/agent_inspector/focus_report.py,role_contains,,,
role:entrypoint,func:tools/agent_inspector/focus_report.py:main,role_contains,,,
role:entrypoint,arg:--out,role_contains,,,
role:entrypoint,func:tools/agent_inspector/inspect_project.py:main,role_contains,,,
role:entrypoint,file:tools/agent_inspector/runtime_probe.py,role_contains,,,
role:entrypoint,func:tools/agent_inspector/runtime_probe.py:main,role_contains,,,
role:entrypoint,func:tools/build_code_logic_graph.py:main,role_contains,,,
role:entrypoint,arg:--out-html,role_contains,,,
role:entrypoint,arg:--out-json,role_contains,,,
role:entrypoint,arg:--include-reports,role_contains,,,
role:entrypoint,arg:--out-md,role_contains,,,
role:entrypoint,arg:--out-loop,role_contains,,,
role:entrypoint,arg:--include-docs,role_contains,,,
role:entrypoint,arg:--include-commands,role_contains,,,
role:entrypoint,file:tools/project_probe/audio_frontend_proof.py,role_contains,,,
role:entrypoint,func:tools/project_probe/audio_frontend_proof.py:parser,role_contains,,,
role:entrypoint,func:tools/project_probe/audio_frontend_proof.py:_run_gate,role_contains,,,
role:entrypoint,func:tools/project_probe/audio_frontend_proof.py:main,role_contains,,,
role:entrypoint,file:tools/project_probe/branching_output_proof.py,role_contains,,,
role:entrypoint,func:tools/project_probe/branching_output_proof.py:_run_task,role_contains,,,
role:entrypoint,func:tools/project_probe/branching_output_proof.py:main,role_contains,,,
role:entrypoint,file:tools/project_probe/forced_program_oracle.py,role_contains,,,
role:entrypoint,func:tools/project_probe/forced_program_oracle.py:validate_actions,role_contains,,,
role:entrypoint,func:tools/project_probe/forced_program_oracle.py:main,role_contains,,,
role:entrypoint,arg:--markdown,role_contains,,,
role:entrypoint,file:tools/project_probe/honesty_curriculum_proof.py,role_contains,,,
role:entrypoint,func:tools/project_probe/honesty_curriculum_proof.py:parser,role_contains,,,
role:entrypoint,arg:--transfer-task-config,role_contains,,,
role:entrypoint,func:tools/project_probe/honesty_curriculum_proof.py:main,role_contains,,,
role:entrypoint,file:tools/project_probe/layer_specialization_proof.py,role_contains,,,
role:entrypoint,func:tools/project_probe/layer_specialization_proof.py:main,role_contains,,,
role:entrypoint,file:tools/project_probe/probe_learning_loop.py,role_contains,,,
role:entrypoint,func:tools/project_probe/probe_learning_loop.py:parser,role_contains,,,
role:entrypoint,arg:--tau,role_contains,,,
role:entrypoint,func:tools/project_probe/probe_learning_loop.py:main,role_contains,,,
role:primitive_matrix,file:arch_builder/__init__.py,role_contains,,,
role:primitive_matrix,func:arch_builder/credit.py:_primitive_distribution,role_contains,,,
role:primitive_matrix,file:arch_builder/executor.py,role_contains,,,
role:primitive_matrix,func:arch_builder/model.py:_primitive_distribution,role_contains,,,
role:primitive_matrix,file:arch_builder/primitive_matrix.py,role_contains,,,
role:primitive_matrix,class:arch_builder/primitive_matrix.py:PrimitiveInfo,role_contains,,,
role:primitive_matrix,class:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5,role_contains,,,
role:primitive_matrix,func:arch_builder/primitive_matrix.py:_info,role_contains,,,
role:primitive_matrix,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,role_contains,,,
role:primitive_matrix,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:name_to_id,role_contains,,,
role:primitive_matrix,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.num_primitives,role_contains,,,
role:primitive_matrix,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5._descriptor_matrix,role_contains,,,
role:primitive_matrix,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.local_window,role_contains,,,
role:primitive_matrix,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.semantic_topk,role_contains,,,
role:primitive_matrix,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:num_primitives,role_contains,,,
role:primitive_matrix,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.usage_topk,role_contains,,,
role:primitive_matrix,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.update_usage_credit,role_contains,,,
role:primitive_matrix,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.metrics,role_contains,,,
role:primitive_matrix,file:configs/tasks/branch_skip_tradeoff.yml,role_contains,,,
role:primitive_matrix,file:configs/tasks/chain_diff_merge.yml,role_contains,,,
role:primitive_matrix,file:configs/tasks/chain_diff_product.yml,role_contains,,,
role:primitive_matrix,file:configs/tasks/diff.yml,role_contains,,,
role:primitive_matrix,file:configs/tasks/merge.yml,role_contains,,,
role:primitive_matrix,file:configs/tasks/product.yml,role_contains,,,
role:primitive_matrix,file:configs/tasks/semantic_rescue.yml,role_contains,,,
role:primitive_matrix,file:configs/tasks/two_diff.yml,role_contains,,,
role:primitive_matrix,file:docs/CURRENT_V4_6_4_RECOVERY_PLAN.md,role_contains,,,
role:primitive_matrix,func:tools/project_probe/hybrid_scanner_proof.py:primitive_quality,role_contains,,,
role:data,file:arch_builder/audio_frontend.py,role_contains,,,
role:data,class:arch_builder/audio_frontend.py:AudioBatch,role_contains,,,
role:data,func:arch_builder/audio_frontend.py:SyntheticAudioOrderTask.sample,role_contains,,,
role:data,file:arch_builder/synthetic_tasks.py,role_contains,,,
role:data,class:arch_builder/synthetic_tasks.py:Batch,role_contains,,,
role:data,class:arch_builder/synthetic_tasks.py:SyntheticKnownProgramTask,role_contains,,,
role:data,func:arch_builder/synthetic_tasks.py:SyntheticKnownProgramTask.__init__,role_contains,,,
role:data,func:arch_builder/synthetic_tasks.py:SyntheticKnownProgramTask.label_signal,role_contains,,,
role:data,func:arch_builder/synthetic_tasks.py:SyntheticKnownProgramTask.sample,role_contains,,,
role:data,func:arch_builder/synthetic_tasks.py:SyntheticKnownProgramTask.oracle_accuracy,role_contains,,,
role:data,func:arch_builder/train_audio_frontend.py:evaluate,role_contains,,,
role:data,file:arch_builder/train_vertical_slice.py,role_contains,,,
role:data,func:tools/project_probe/forced_program_oracle.py:raw_primitive_audit,role_contains,,,
role:data,func:tools/project_probe/forced_program_oracle.py:address_audit,role_contains,,,
role:data,func:tools/project_probe/forced_program_oracle.py:controller_address_audit,role_contains,,,
role:data,func:tools/project_probe/forced_program_oracle.py:forced_path,role_contains,,,
role:data,func:tools/project_probe/forced_program_oracle.py:sequential_audit,role_contains,,,
role:data,func:tools/project_probe/honesty_curriculum_proof.py:_mode_eval,role_contains,,,
role:data,func:tools/project_probe/honesty_curriculum_proof.py:_train_smoke,role_contains,,,
role:model_core,class:arch_builder/audio_frontend.py:AudioMatrixClassifier,role_contains,,,
role:model_core,func:arch_builder/audio_frontend.py:RawBasicAudioFrontend.forward,role_contains,,,
role:model_core,func:arch_builder/audio_frontend.py:ConvScaffoldAudioFrontend.forward,role_contains,,,
role:model_core,func:arch_builder/audio_frontend.py:StructuredMatrixAudioFrontend.forward,role_contains,,,
role:model_core,func:arch_builder/audio_frontend.py:AudioMatrixClassifier.__init__,role_contains,,,
role:model_core,func:arch_builder/audio_frontend.py:AudioMatrixClassifier.forward,role_contains,,,
role:model_core,func:arch_builder/audio_frontend.py:AudioMatrixClassifier.report,role_contains,,,
role:model_core,func:arch_builder/credit.py:_rng_state,role_contains,,,
role:model_core,func:arch_builder/credit.py:_restore_rng,role_contains,,,
role:model_core,state:arch_builder/hybrid_scanner.py:HybridScanner:memory_proj,role_contains,,,
role:model_core,class:arch_builder/model.py:ActionMatrixModel,role_contains,,,
role:model_core,func:arch_builder/model.py:_ln_logits,role_contains,,,
role:model_core,state:arch_builder/model.py:ActionMatrixLayer:context_logits,role_contains,,,
role:model_core,state:arch_builder/model.py:ActionMatrixLayer:apply_state_update,role_contains,,,
role:model_core,func:arch_builder/model.py:ActionMatrixModel.__init__,role_contains,,,
role:model_core,state:arch_builder/model.py:ActionMatrixModel:layer_read_logits,role_contains,,,
role:model_core,state:arch_builder/model.py:ActionMatrixModel:slot_embed,role_contains,,,
role:model_core,state:arch_builder/model.py:ActionMatrixModel:classifier,role_contains,,,
role:model_core,func:arch_builder/model.py:ActionMatrixModel._merge_outputs,role_contains,,,
role:model_core,func:arch_builder/model.py:ActionMatrixModel.forward,role_contains,,,
role:model_core,func:arch_builder/train_audio_frontend.py:train_variant,role_contains,,,
role:model_core,func:arch_builder/train_vertical_slice.py:evaluate_with_deleted_layer,role_contains,,,
role:model_core,func:tools/project_probe/honesty_curriculum_proof.py:_clone_with_slot_shuffle,role_contains,,,
role:credit,file:arch_builder/credit.py,role_contains,,,
role:credit,class:arch_builder/credit.py:CreditBuffer,role_contains,,,
role:credit,func:arch_builder/credit.py:CreditBuffer.update,role_contains,,,
role:credit,func:arch_builder/credit.py:CreditBuffer.metrics,role_contains,,,
role:credit,func:tools/agent_inspector/inspect_project.py:credit_graph,role_contains,,,
role:credit,file:tools/project_probe/task04_credit_report.py,role_contains,,,
role:credit,func:tools/project_probe/task04_credit_report.py:ok,role_contains,,,
role:simulator,func:arch_builder/credit.py:sim_disabled_delta,role_contains,,,
role:simulator,state:arch_builder/model.py:ActionMatrixLayer:simulator,role_contains,,,
role:simulator,state:arch_builder/model.py:ActionMatrixLayer:sim_logits,role_contains,,,
